,id,title,canonical title,imdbIndex,kind,year,rating,mpaa,votes,runtimes,color info,genres,languages,plot,countries,director,writer,cast,certificates,Action,Adventure,Adult,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Talk-Show,News,Game-Show,Reality-TV,History,Sport
248,tt0044898,Menzogna,Menzogna,null,movie,1952,null,null,null,[u'Italy:98'],[u'Black and White'],[u'Drama'],[u'Italian'],null,[u'Italy'],['Ubaldo Maria Del Colle'],"['Decio Fittaioli', 'Alessandro De Stefani', 'Basilio Franchina', 'Ubaldo Maria Del Colle']","['Yvonne Sanson', 'Irene Galter', 'Alberto Farnese', 'Folco Lulli', 'Mario Ferrari', 'Enrica Dyrell', 'Gualtiero Tumiati', 'Tino Carraro', 'Emma Baron', 'Enrico Olivieri', 'Virgilio Riento', 'Carlo Sposito', 'Roberto Murolo', 'Princess Lilamani', 'Sandro Bianchi', 'Antonio Gradoli', 'Lia Lena', 'Amina Pirani Maggi', 'Vira Silenti', 'Bruno Smith', 'Gabriele Tinti', 'Leonello Zanchi']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,tt0045311,"Wanda, la peccatrice","Wanda, la peccatrice",null,movie,1952,5.9,null,17,"[u'91', u'Italy:97']",[u'Black and White'],[u'Drama'],[u'Italian'],null,"[u'Italy', u'France']",['Duilio Coletti'],null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,tt0067533,The Only House in Town,"Only House in Town, The",null,movie,1970,4.6,null,12,[u'USA:55'],[u'Color'],"[u'Horror', u'Thriller']",[u'English'],null,[u'USA'],['Edward D. Wood Jr.'],['Edward D. Wood Jr'],"['Uschi Digard', 'Neola Graef', 'Lynn Harris']",null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
251,tt0126945,Hold Your Temper,Hold Your Temper,null,movie,1943,6.1,null,15,[u'USA:17'],[u'Black and White'],"[u'Comedy', u'Short']",[u'English'],"[u'Edgar returns from a long business trip to find moving men loading furniture into a van and a warning from a neighbor that wife Irene is leaving him because of his frequent temper tantrums directed toward his in-laws. A recalcitrant Edgar convinces her to stay... providing there are no more outbursts, but his mother-in-law and brother-in-law conspire to deliberately provoke him and cause Irene to leave.', u'When his wife threatens to leave him because of his notoriously bad temper, Edgar promises that there will be no more tantrums.']",[u'USA'],['Lloyd French'],['Arthur Ripley'],"['Edgar Kennedy', 'Irene Ryan', 'Dot Farley', 'Jack Rice', 'Isabel La Mal', 'Eddie Dew', 'Martin Faust', 'Casey Johnson']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
252,tt0144647,Trevico-Torino (viaggio nel Fiat-Nam),Trevico-Torino (viaggio nel Fiat-Nam),null,movie,1973,6.5,null,14,[u'101'],[u'Color::(Eastmancolor)'],[u'Drama'],[u'Italian'],null,[u'Italy'],['Ettore Scola'],"['Diego Novelli', 'Ettore Scola']","['Paolo Turco', 'Vittorio Franzinetti', 'Vittoria Franzinetti', 'Stefania Casini']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,tt0147812,Aansoo Ban Gaye Phool,Aansoo Ban Gaye Phool,null,movie,1969,7.4,null,19,[u'145'],[u'Color'],"[u'Drama', u'Family']",[u'Hindi'],"[u""Principal Vidyanand (Ashok Kumar) is a hardworking and diligent person. Due to his honesty, he gets in the wrong side of Seth Dharamdas (Raj Mehra), who conspires with Vidyanand's pupil, Shyam Rao (Anoop Kumar), and has him sent to prison. After Vidyanand serves his sentence, he has only one thing on his mind - to avenge his humiliation, and he will go to any extent to achieve this.""]",[u'India'],['Satyen Bose'],['V.S. Kanetkar'],"['Deb Mukherjee', 'Alka', 'Ashok Kumar', 'Anoop Kumar', 'Pran', 'Nirupa Roy', 'Raj Mehra', 'Helen', 'Jankidas', 'Rakesh Pandey', 'Manik Dutt', 'Kumud Tripathi', 'Pardesi']",null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,tt0150301,Demobbed,Demobbed,null,movie,1944,5.4,null,20,[u'96'],[u'Black and White'],[u'Comedy'],[u'English'],"[u'Demobbed from the army Nat, Norman and Dan get new jobs, solve a crime and stage a concert party.']",[u'UK'],['John E. Blakeley'],"['Arthur Mertz', 'John E. Blakeley', 'Julius Cantor', 'Arthur Mertz', 'Max Zorlini']","['Norman Evans', 'Nat Jackley', 'Dan Young', 'Betty Jumel', 'Webster Booth', 'Anne Ziegler', 'Tony Dalton', 'Jimmy Plant', 'George Merritt', 'Fred Kitchen', 'Arthur Hambling', 'Gus McNaughton', 'Marianne Lincoln', 'Anne Firth', 'Neville Mapp', 'Felix Mendelssohn-Bartholdy', 'Sydney Bromley', 'Noel Dainton', 'Edgar Driver', 'Angela Glynne', 'Marjorie Gresley', 'Kay Lewis', 'Pamela Plant', 'Fred Watts']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,tt0151263,Kto pridumal koleso?,Kto pridumal koleso?,null,movie,1966,null,null,null,[u'90'],null,[u'Drama'],[u'Russian'],null,[u'Soviet Union'],['Vladimir Shredel'],"['Tengiz Abuladze', 'Anatoli Grebnev', 'V. Krakovsky', 'Tamaz Meliava']","['Georgiy Korolchuk', 'Galina Nikulina', 'Natalya Seleznyova', 'Georgiy Vitsin', 'Mikhail Gluzskiy', 'Viktor Kostetskiy', 'Aleksandr Afanasev', 'Nikolay Volkov', 'Natalya Gurzo', 'Boris Ryzhukhin', 'Polina Kumanchenko', 'Aleksei Smirnov']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,tt0158799,null,null,null,movie,1956,6.3,null,6,[u'90'],[u'Black and White'],[u'Comedy'],[u'French'],null,[u'France'],['Henri Diamant-Berger'],null,null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,tt0173781,Dungeon of Death 2,Dungeon of Death 2,null,movie,1998,null,null,null,[u'80'],null,[u'Drama'],[u'English'],"[u'Two sisters unexplainedly experience bloody, hideous nightmares that drive them to the point of insanity.']",[u'USA'],['Gary Whitson'],null,"['Deana Demko', 'Dawn Murphy', 'G.W. Lawrence', 'Tina Krause']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,tt0202861,Edo-jo tairan,Edo-jo tairan,null,movie,1991,7.1,null,7,[u'113'],[u'Color'],[u'Drama'],[u'Japanese'],null,[u'Japan'],['Toshio Masuda'],null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,tt0251236,The Master Beater,"Master Beater, The",null,movie,1969,null,null,null,[u'73'],[u'Black and White'],null,[u'English'],null,[u'USA'],['Charles Carmello'],['Charles Carmello'],"['John Lee', 'Stephane Bae', 'John Savage', 'Harold Baad', 'Donald Barfield', 'Bella Bottle', 'Lou Campa', 'Uschi Digard', 'Ed Geschrandtner', 'James C. Graves', 'Geri Gross', 'John Hunt', 'Ilia', 'Aaron Kaplan', 'Donna Lamb', 'Kim Lazarus', 'Marty', 'Bobby Niles', 'Mike Scott']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
260,tt0258310,What Makes a Good Party?,What Makes a Good Party?,null,movie,1950,3.9,null,18,[u'11'],[u'Black and White'],"[u'Drama', u'Short']",[u'English'],"[u'Three teenage girls decide to throw a party to introduce their college-student friend Steve to the crowd. However, instead of just calling up friends & inviting them over--a bad idea, according to this film--the party must be organized to the last degree, with everything from refreshments to entertainment planned out in exacting detail (spontaneity is no fun, apparently). On the day of the party, a good time is had by all because of the ""planning and skill"" exhibited by the girls while setting up the party.']",[u'USA'],null,null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,tt0261791,Legal Entrapment,Legal Entrapment,null,video movie,1996,null,null,null,[u'USA:80'],[u'Color'],null,[u'English'],"[u""Ann, lawyer Barbara Damon's scheming secretary wants Barbara's boyfriend and will stop at nothing to get him! Using black magic and voodoo, Ann transports Barbara deep into a swamp where living vines drag Barbara kicking screaming into a quicksand bog! Will Ann's twisted plan work? Will Barbara survive? The only thing for sure is that two of them will die, one in the quicksand and the other drowned in her own bathtub!""]",[u'USA'],['Gary Whitson'],['Gary Whitson'],"['Debbie D', 'Tina Krause', 'Dawn Murphy']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
262,tt0261926,Psycho Charlie Returns Part 1,Psycho Charlie Returns Part 1,null,video movie,1997,null,null,null,[u'USA:90'],[u'Color'],[u'Horror'],[u'English'],"[u""A 2 part miniseries featuring the character of Charlie from Psycho Dance and Psycho Vampire. Charlie now thinks he's a mad scientist and sends out his creature out to do his bidding. Combining the best elements from the first 2 movies, Psycho Charlie Returns is a must have tape for almost everyone! Dave Castiglione returns as the cop hot on his trail and Dawn Murphy plays his girlfriend. As in Psycho Dance, his victims are chloroformed and then danced with. Can Officer Johns save his girlfriend or will she meet her doom just as the others have?""]",[u'USA'],['Gary Whitson'],['Gary Whitson'],"['Deana Demko', 'Heather Brassner', 'Dave Castiglione', 'Cristie Clark', 'Laura Giglio', 'Laurel Kornfeld', 'Tina Krause', 'Terri Lewandowski', 'Dawn Murphy', 'Pamela Sutch']",null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,tt0261928,Psycho Charlie's Revenge,Psycho Charlie's Revenge,null,video movie,1997,null,null,null,[u'USA:50'],[u'Color'],[u'Horror'],[u'English'],"[u""Charlie's back for revenge! But not before he decides to become a great movie director! And guess who his first star is going to be? Gina! And unfortunately for her, the movie doesn't have a happy ending! With never before seen shower footage.""]",[u'USA'],['Gary Whitson'],['Gary Whitson'],"['Ben Morgan', 'Dawn Murphy']",null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,tt0263244,Curse of the Swamp Creature 2,Curse of the Swamp Creature 2,null,video movie,1997,null,null,null,null,[u'Color'],null,[u'English'],"[u'The disappearance of Jill (Lonna Cottrell), in the first film, prompts her sister, stepmother and best friend to go to the island in search of her. However, all that happened in the first film is not entirely as it seemed.']",[u'USA'],['Gary Whitson'],null,"['Cristie Clark', 'Lonna Cottrell', 'Deana Demko', 'Laurel Kornfeld', 'Tina Krause', 'Dawn Murphy', 'Pamela Sutch']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
265,tt0263292,Dungeon of Death,Dungeon of Death,null,video movie,1989,null,null,null,[u'USA:82'],null,[u'Horror'],[u'English'],null,[u'USA'],['Gary Whitson'],null,"['Launa Kane', 'Clancy McCauley', 'Chris Stonage']",null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,tt0263454,Hung Jury,Hung Jury,null,video movie,1994,null,null,null,[u'USA:110'],[u'Color'],[u'Horror'],"[u'English', u'French']","[u'Two unsuspecting actresses are hired for what they believe to be a Murder Mystery Weekend on a secluded island, only to learn that the murders are all too real! Each of the unwary victims has been lured to the island so that an unknown killer can eliminate them one by one until one helpless victim finds herself literally nailed to the wall! Who is the killer and who are his victims?']","[u'Canada', u'USA']",['Gary Whitson'],['Gary Whitson'],"['Tom Beschler', 'Michelle Caporaletti', 'Dave Castiglione', 'Joe Cedatol', 'Shelly Deuber', 'Tina Krause', 'Clancy McCauley', 'Judy Pasternak']",null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,tt0265786,Sorority Slaughter 2,Sorority Slaughter 2,null,video movie,1996,null,null,null,[u'USA:110'],[u'Color'],[u'Horror'],[u'English'],"[u'Kim (Tina Krause), who was killed in the original film has returned as a zombie. Now she needs the blood of three young women in order to survive. Luckily, for her it is pledge night at the sorority.']","[u'USA', u'Canada']",['Gary Whitson'],['Gary Whitson'],"['Dave Castiglione', 'Deana', 'Debbie D', 'Laura Giglio', 'Tina Krause', 'Clancy McCauley', 'Dawn Murphy']",null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,tt0282374,La batalla de los pasteles,"batalla de los pasteles, La",null,movie,1966,5.4,null,14,[u'87'],[u'Black and White'],"[u'Comedy', u'Family', u'Musical']",[u'Spanish'],null,[u'Mexico'],null,null,null,null,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269,tt0292335,Vio-grafia,Vio-grafia,null,movie,1975,null,null,null,[u'97'],[u'Color'],null,[u'Greek'],null,[u'Greece'],['Thanasis Rentzis'],null,['Giorgos Kyritsis'],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
270,tt0295464,Im Feuer bestanden,Im Feuer bestanden,null,movie,1978,8.2,null,5,[u'75'],[u'Black and White'],[u'Documentary'],"[u'German', u'Spanish']",null,[u'East Germany'],"['Walter Heynowski', 'Gerhard Scheumann']",null,null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,tt0338844,Cazador de asesinos,Cazador de asesinos,null,movie,1983,7.1,null,16,[u'96'],[u'Color::(Technicolor)'],"[u'Action', u'Drama', u'Crime', u'Thriller']",[u'Spanish'],[u'A retired police officer looks for revenge after his family is attacked by a gang of criminals.'],[u'Mexico'],null,"['Roberto Gonzalez Benavidez', 'Roberto Gonzalez Benavidez', 'Carlos Valdemar']",null,null,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,tt0368185,Puni Puni Poemi,Puni Puni Poemi,null,tv series,2001,7.4,null,366,[u'Japan:30::(2 episodes)'],[u'Color'],"[u'Animation', u'Short', u'Comedy', u'Fantasy', u'Sci-Fi']",[u'Japanese'],"[u'This is a 2-part OAV spin off of the Japanese anime series ""Excel Saga"". Shinichi Watanabe returns to deliver some of the most outrageous, outlandish, series that parodies the magic girl anime (ie: Sailor Moon). However, this thing has a lot of perverted humor including 10-year old lesbians, incest, and lots more. You have been warned!']",[u'Japan'],"[""Shin'ichi Watanabe""]",null,null,null,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
273,tt0373330,Some of the Best: Twenty-Five Years of Motion Picture Leadership,Some of the Best: Twenty-Five Years of Motion Picture Leadership,null,movie,1949,6.9,null,55,[u'USA:42::(Turner library print)'],"[u'Black and White', u':(Technicolor)']","[u'Documentary', u'Short']",[u'English'],"[u""Host Lionel Barrymore celebrates MGM Studio's twenty-fifth anniversary, introducing the vast array of movies and their characters from MGM produced movies. Although there are numerous movies from which to showcase, he introduces twenty-five for special presentation, one from each of the twenty-five years starting in 1924 and The Big Parade (1925), and concluding in 1948 and Easter Parade (1948). Barrymore also mentions what's in store from the studio movie-wise for 1949, with such titles as The Stratton Story (1949), The Great Sinner (1949), Border Incident (1949), Edward, My Son (1949), The Red Danube (1949), Scene of the Crime (1949), Conspirator (1949), Any Number Can Play (1949), The Secret Garden (1949), Intruder in the Dust (1949), Madame Bovary (1949), Malaya (1949), Little Women (1949), Take Me Out to the Ball Game (1949), Challenge to Lassie (1949), The Barkleys of Broadway (1949), In the Good Old Summertime (1949), Neptune's Daughter (1949), That Forsyte Woman (1949), and That Midnight Kiss (1949). He also shows behind the scenes footage of the studio's actual twenty-fifth birthday party."", u'Released as part of the studio\'s 25th anniversary (Silver) celebration, the film shows highlights of MGM\'s major productions from 1924 through 1948. Subtitle depicted: ""Twenty-Five Years of Motion Picture Leadership"".']",[u'USA'],null,null,"['Lionel Barrymore', 'Leon Ames', 'Edward Arnold', 'Ethel Barrymore', 'Wallace Beery', 'Spring Byington', 'James Craig', 'Donald Crisp', 'Arlene Dahl', 'Gloria DeHaven', 'Tom Drake', 'Marie Dressler', 'Jimmy Durante', 'Errol Flynn', 'Clark Gable', 'Ava Gardner', 'Judy Garland', 'Betty Garrett', 'Greer Garson', 'Kathryn Grayson', 'Edmund Gwenn', 'Van Heflin', 'Katharine Hepburn', 'John Hodiak', 'Lena Horne', 'Claude Jarman Jr.', 'Van Johnson', 'Jennifer Jones', 'Louis Jourdan', 'Buster Keaton', 'Howard Keel', 'Gene Kelly', 'Deborah Kerr', 'Alf Kjellin', 'Angela Lansbury', 'Mario Lanza', 'Lassie', 'Janet Leigh', 'Jeanette MacDonald', 'Ann Miller', 'Agnes Moorehead', 'Frank Morgan', 'Jules Munshin', 'George Murphy', 'Reginald Owen', 'Walter Pidgeon', 'Jane Powell', 'Frank Sinatra', 'Red Skelton', 'Alexis Smith', 'Ann Sothern', 'Dean Stockwell', 'Lewis Stone', 'Clinton Sundberg', 'Audrey Totter', 'Spencer Tracy', 'Vera-Ellen', 'Frank Whitbeck', 'Esther Williams', 'Keenan Wynn', 'Robert Young']",null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,tt0401448,Grave Tales,Grave Tales,null,movie,2004,4.9,null,44,[u'80'],[u'Color'],[u'Horror'],[u'English'],"[u""Three very modern adaptations of Edgar Allan Poe stories. Two old-time pulp writers get together to spin some horric yarns, only they don't know they are caught up in a horror story of their own making.""]",[u'USA'],['Garrett Clancy'],"['Garrett Clancy', 'Tom McCurrie']","['William Smith', 'Joe Estevez', 'Susan Featherly', 'Paul A. Cox', 'Seamus Clancy', 'Janet Tracy Keijser', 'Ronald Drewes', 'Kelsey Keijser', 'Calvi Pabon', 'Christa Pietromonaco', 'Sarah Megan White', 'Patrick Thomas', 'Emmy Smith', 'Jake Sorrentino', 'Paul Hellweg', 'Andy Lytle', 'Brittany Baquet', 'Sally Mullins']",null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,tt0414964,Playboy: Erotic Fantasies III,Playboy: Erotic Fantasies III,null,video movie,1993,5.5,null,19,[u'USA:56'],[u'Color'],[u'Documentary'],[u'English'],null,[u'USA'],"['Scott Allen', 'Steve Conte']",null,"['Jennifer Pooler', 'Monique Parent', 'Lisa Comshaw', 'Ashlie Rhey', 'Amy Rochelle', 'Julie Hunter', 'Tamara Landry', 'Sean Abbananto', 'James Delano', 'Jimmy Jerman', 'Shannon Dow Smith', 'Michael Meyer', 'Daniel Anderson', 'Adam Stone']",null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,tt0427977,null,null,null,movie,2004,7.4,null,5,[u'15'],[u'Black and White'],[u'Short'],null,"[u'Ant\xf4nio wants to give his girlfriend, the prostitute Ioi\xf4, a star. He meets a salesman who claims he can get one for him, with certificate included! After many negotiations, Ant\xf4nio finds out he has been taken in.']",[u'Brazil'],['Bruno Safadi'],['Bruno Safadi'],null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,tt0454575,Wild Spirit,Wild Spirit,null,video movie,2003,3.3,Rated R for strong sexuality and some language,23,"[u'80', u'UK:90::(DVD version)']",[u'Color'],"[u'Comedy', u'Romance']",[u'English'],"[u""As 18 year olds, Griff and Marian are interrupted before their love can be consumated. When Marian disappears from his life forever, Griff becomes a repressed radio sex therapist. Ten years later, on the brink of marriage to the coldly-calculated ice queen Ingrid, the spirit of Marian returns, causing sexy and comical havoc in Griff's staid life-- and discovering that Ingrid and Griff's tursted lawyer plan to do him in."", u'The ghost of his teenage love returns to sensuously haunt a repressed sex-therapist on the even of his wedding to a calculating ice-queen.']",[u'USA'],['C.B. Tilden'],"['Ted Newsom', 'Brinke Stevens']","['Krystal', 'Rafe Urquhart', 'Antonio Clifton', 'Beverly Lynne', 'Dave Emerson', 'Kimberlyn', 'Kelly Wales', 'Natallie Moore', 'Bud Stone', 'Hollis Welsh', 'Don Pascual']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,tt0849439,Female Fever,Female Fever,null,movie,1977,null,null,null,null,[u'Color'],[u'Drama'],[u'English'],null,[u'USA'],['Alain Patrick'],['Mikel Angel'],"['Luanne Roberts', 'James Lemp', 'Damian Zisk', 'Uschi Digard', 'Neola Graef', 'Sandra Henderson', 'Jane Peters', 'James R. Sweeney']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,tt1024670,Tied for Life,Tied for Life,null,movie,1933,5.2,null,16,[u'USA:20'],[u'Black and White'],"[u'Comedy', u'Short']",[u'English'],null,[u'USA'],['Arvid E. Gillstrom'],"['Dean Ward', 'Vernon Dent']","['Harry Langdon', 'Vernon Dent', ""Nell O'Day"", 'Mabel Forrest', 'Tom Dempsey', 'Eddie Baker', 'Elaine Whipple']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,tt1188482,null,null,null,movie,1955,5.0,null,5,[u'Brazil:90'],[u'Black and White'],"[u'Comedy', u'Musical']",[u'Portuguese'],null,[u'Brazil'],['Adhemar Gonzaga'],"['Adhemar Gonzaga', 'Oswaldo Molles', 'Miroel Silveira']",null,null,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
281,tt1263689,Mahpus,Mahpus,null,movie,1973,6.8,null,36,null,[u'Color'],"[u'Drama', u'Romance']",[u'Turkish'],null,[u'Turkey'],['Nejat Saydam'],null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282,tt1375297,De medio a medio,"medio a medio, De",null,tv series,2003,null,null,null,null,[u'Color'],null,[u'Spanish'],null,[u'Argentina'],null,null,['Any Ventura'],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
283,tt1382278,Schweden Report - Ausgabe 6,Schweden Report - Ausgabe 6,null,video movie,1996,null,null,null,[u'Germany:120'],[u'Color'],[u'Adult'],"[u'Swedish', u'English']",null,[u'Sweden'],['Arnold Strong'],null,"['Felix', 'Janne', 'Jenny', 'Jonas', 'Kaija', 'Lena', 'Monica', 'Niclas', 'Ola', 'Sandra', 'Susanne', 'Tanya']",null,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,tt1420542,Champions Forever Boxing,Champions Forever Boxing,null,video game,1991,null,null,null,null,[u'Color'],[u'Action'],[u'English'],"[u'Ali, Foreman, Frazier, Holmes, and Norton battle it out for the Heavyweight Championship of the world.']",[u'Canada'],null,['Dave Warfield'],null,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,tt1431261,"Men Leaving Factory, National Cash Register Co.","Men Leaving Factory, National Cash Register Co.",null,movie,1903,null,null,null,null,[u'Black and White'],"[u'Documentary', u'Short']",null,null,[u'USA'],null,null,null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
286,tt1538821,Twice Upon a Time: Part 1,Twice Upon a Time: Part 1,null,episode,1987,7.2,null,16,[u'USA:30'],[u'Color'],"[u'Comedy', u'Family']",[u'English'],"[u'Charles proposes to his former girlfriend, who is about to marry another man. Directed by series star Scott Baio.']",[u'USA'],['Scott Baio'],"['Barbara Weisberg', 'Barbara Weisberg', 'Michael Jacobs', 'Mitchell Bank', 'Bill Greer', 'Kathy Greer']","['Scott Baio', 'Willie Aames', 'Nicole Eggert', 'Josie Davis', 'Alexander Polinsky', 'Ellen Travolta', 'James T. Callahan', 'Jennifer Runyon']",null,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,tt1548245,Episode #42.54,Episode #42.54,null,episode,2000,null,null,null,[u'30::(including commercials)'],[u'Color'],[u'Game-Show'],null,null,[u'UK'],null,['Armand Jammot'],"['Richard Whiteley', 'Carol Vorderman', 'Stephen Fry']",null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
288,tt1615886,Episode #4.100,Episode #4.100,null,episode,2005,2.8,null,5,null,[u'Color'],"[u'Comedy', u'Music', u'Talk-Show']",[u'English'],null,[u'USA'],['Bobcat Goldthwait'],"['Steve Agee', 'Tony Barbieri', 'Timothy A. Bennett', 'Jonathan Bines', 'Will Burke', 'David Dameshek', 'Gary Greenberg', 'Sal Iacono', 'Bill Kelley', 'Jacob Lentz', 'Morgan Murphy', ""Steve O'Donnell"", 'Paul Raff', 'Rick Rosner']","['Jimmy Kimmel', 'Timothy A. Bennett', 'Adam Brody', 'Kristin Cavallari', 'Travis Draft', 'Van Stone', 'Louis Mendoza', 'Bill Bradshaw', 'Paul Cockerill', 'Brandon Molale', 'Derik Wingo', 'Mitch Lewis', 'Jed Bernard', 'Sara Holden']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,tt1636430,Fireworks,Fireworks,null,episode,1982,7.0,null,5,[u'47'],[u'Color::(DeLuxe)'],[u'Drama'],[u'English'],"[u'The Tribune is up for an award, but Lou raises some questions about the sponsor. Billie comes up against her ex-husband while investigating a fireworks bill.']",[u'USA'],['Jeff Bleckner'],"['Allan Burns', 'James L. Brooks', 'Gene Reynolds', 'Leon Tokatyan', 'Michele Gallery']","['Edward Asner', 'Robert Walden', 'Linda Kelsey', 'Mason Adams', 'Jack Bannon', 'Daryl Anderson', 'Nancy Marchand', 'Vincent Baggetta', 'Parley Baer', 'Sandy McPeak', 'Lance Guest', 'Allen Williams', 'Emilio Delgado', 'Kale Browne', 'Belita Moreno', 'Thomas H. Middleton', 'Stephanie Blackmore', 'James Winkler', 'Conrad Bachmann', 'Ken Letner', 'Charles Bracy', 'Barbara Jane Edelman']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,tt1713542,The Case of the Stolen Snake,"Case of the Stolen Snake, The",null,episode,1990,null,null,null,null,null,null,null,null,null,null,null,"['Michael Bower', 'G. Smokey Campbell', 'Paul Gleason', 'David Sage', 'Joe Santos', 'Raymond St. Jacques', 'Nick Sloan', 'Cheryl McWilliams', 'Jennifer Roach']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
291,tt2175993,Oshibka inzhenera Kochina,Oshibka inzhenera Kochina,null,movie,1939,6.7,null,23,[u'111'],[u'Black and White'],[u'Thriller'],[u'Russian'],null,[u'Soviet Union'],['Aleksandr Macheret'],"['Aleksandr Macheret', 'Yuri Olesha']","['Mikhail Zharov', 'Sergey Nikonov', 'Lyubov Orlova', 'Nikolai Dorokhin', 'Boris Petker', 'Faina Ranevskaya', 'Leonid Kmit', 'Pyotr Leontyev']",null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
